Date,Open,High,Low,Close
3-Aug-17,10081,10081,9998,10013.65
4-Aug-17,10009,10075,9988,10066.4
7-Aug-17,10075,10088,10046,10057.4
8-Aug-17,10068,10084,9947,9978.55
9-Aug-17,9961,9970,9893,9908.05
10-Aug-17,9873,9893,9776,9820.25
11-Aug-17,9712,9772,9686,9710.8
14-Aug-17,9756,9818,9752,9794.15
16-Aug-17,9826,9904,9774,9897.3
17-Aug-17,9946,9948,9884,9904.15
18-Aug-17,9866,9866,9784,9837.4
21-Aug-17,9864,9884,9740,9754.35
22-Aug-17,9816,9828,9753,9765.55
23-Aug-17,9803,9858,9787,9852.5
24-Aug-17,9881,9882,9849,9857.05
28-Aug-17,9907,9926,9882,9912.8
29-Aug-17,9886,9887,9784,9796.05
30-Aug-17,9860,9909,9851,9884.4
31-Aug-17,9906,9925,9857,9917.9
1-Sep-17,9938,9983,9910,9974.4
4-Sep-17,9984,9988,9861,9912.85
5-Sep-17,9933,9963,9901,9952.2
6-Sep-17,9899,9932,9883,9916.2
7-Sep-17,9946,9965,9917,9929.9
8-Sep-17,9959,9964,9913,9934.8
11-Sep-17,9972,10029,9969,10006.05
12-Sep-17,10057,10098,10028,10093.05
13-Sep-17,10099,10132,10063,10079.3
14-Sep-17,10107,10127,10070,10086.6
15-Sep-17,10062,10115,10044,10085.4
18-Sep-17,10133,10172,10131,10153.1
19-Sep-17,10176,10179,10130,10147.55
20-Sep-17,10161,10171,10134,10141.15
21-Sep-17,10140,10159,10059,10121.9
22-Sep-17,10094,10095,9953,9964.4
25-Sep-17,9960,9961,9816,9872.6
26-Sep-17,9875,9891,9813,9871.5
27-Sep-17,9921,9921,9714,9735.75
28-Sep-17,9736,9789,9688,9768.95
29-Sep-17,9814,9854,9775,9788.6
3-Oct-17,9893,9895,9831,9859.5
4-Oct-17,9884,9938,9851,9914.9
5-Oct-17,9927,9946,9882,9888.7
6-Oct-17,9908,9989,9907,9979.7
9-Oct-17,9988,10016,9959,9988.75
10-Oct-17,10014,10034,10002,10016.95
11-Oct-17,10043,10067,9956,9984.8
12-Oct-17,10011,10104,9977,10096.4
13-Oct-17,10124,10192,10120,10167.45
16-Oct-17,10207,10243,10175,10230.85
17-Oct-17,10228,10252,10213,10234.45
18-Oct-17,10209,10236,10176,10210.85
19-Oct-17,10210,10212,10123,10146.55
23-Oct-17,10177,10224,10125,10184.85
24-Oct-17,10219,10238,10182,10207.7
25-Oct-17,10321,10341,10241,10295.35
26-Oct-17,10292,10356,10272,10343.8
27-Oct-17,10362,10366,10311,10323.05
30-Oct-17,10354,10385,10344,10363.65
31-Oct-17,10365,10368,10324,10335.3
1-Nov-17,10390,10452,10383,10440.5
2-Nov-17,10441,10453,10413,10423.8
3-Nov-17,10462,10462,10404,10452.5
6-Nov-17,10432,10490,10414,10451.8
7-Nov-17,10477,10486,10341,10350.15
8-Nov-17,10362,10384,10286,10303.15
9-Nov-17,10359,10368,10267,10308.95
10-Nov-17,10304,10345,10254,10321.75
13-Nov-17,10322,10334,10216,10224.95
14-Nov-17,10223,10248,10176,10186.6
15-Nov-17,10172,10175,10094,10118.05
16-Nov-17,10153,10232,10139,10214.75
17-Nov-17,10325,10344,10268,10283.6
20-Nov-17,10287,10310,10262,10298.75
21-Nov-17,10329,10359,10315,10326.9
22-Nov-17,10351,10369,10310,10342.3
23-Nov-17,10358,10374,10307,10348.75
24-Nov-17,10367,10405,10362,10389.7
27-Nov-17,10361,10407,10340,10399.55
28-Nov-17,10388,10410,10355,10370.25
29-Nov-17,10377,10393,10346,10361.3
30-Nov-17,10333,10333,10211,10226.55
1-Dec-17,10264,10273,10109,10121.8
4-Dec-17,10175,10179,10096,10127.75
5-Dec-17,10118,10148,10069,10118.25
6-Dec-17,10089,10104,10033,10044.1
7-Dec-17,10063,10183,10062,10166.7
8-Dec-17,10198,10271,10195,10265.65
11-Dec-17,10311,10329,10282,10322.25
12-Dec-17,10325,10326,10230,10240.15
13-Dec-17,10237,10297,10170,10192.95
14-Dec-17,10229,10276,10142,10252.1
15-Dec-17,10346,10373,10320,10333.25
18-Dec-17,10263,10444,10075,10388.75
19-Dec-17,10415,10472,10406,10463.2
20-Dec-17,10494,10494,10437,10444.2
21-Dec-17,10474,10474,10427,10440.3
22-Dec-17,10457,10501,10448,10493
26-Dec-17,10512,10545,10478,10531.5
27-Dec-17,10531,10552,10469,10490.75
28-Dec-17,10498,10535,10460,10477.9
29-Dec-17,10492,10539,10489,10530.7
1-Jan-18,10532,10538,10423,10435.55
2-Jan-18,10478,10495,10405,10442.2
3-Jan-18,10483,10504,10430,10443.2
4-Jan-18,10469,10513,10441,10504.8
5-Jan-18,10534,10566,10520,10558.85
8-Jan-18,10592,10631,10589,10623.6
9-Jan-18,10645,10659,10604,10637
10-Jan-18,10652,10656,10593,10632.2
11-Jan-18,10637,10665,10612,10651.2
12-Jan-18,10683,10690,10597,10681.25
15-Jan-18,10719,10783,10714,10741.55
16-Jan-18,10762,10762,10688,10700.45
17-Jan-18,10702,10803,10667,10788.55
18-Jan-18,10873,10888,10782,10817
19-Jan-18,10829,10907,10794,10894.7
22-Jan-18,10883,10975,10881,10966.2
23-Jan-18,10997,11093,10995,11083.7
24-Jan-18,11069,11110,11046,11086
25-Jan-18,11096,11096,11009,11069.65
29-Jan-18,11079,11172,11076,11130.4
30-Jan-18,11121,11121,11034,11049.65
31-Jan-18,11019,11059,10979,11027.7
1-Feb-18,11045,11117,10879,11016.9
2-Feb-18,10938,10955,10736,10760.6
5-Feb-18,10604,10703,10587,10666.55
6-Feb-18,10295,10594,10276,10498.25
7-Feb-18,10607,10614,10446,10476.7
8-Feb-18,10519,10638,10480,10576.85
9-Feb-18,10417,10480,10398,10454.95
12-Feb-18,10518,10556,10485,10539.75
14-Feb-18,10586,10591,10457,10500.9
15-Feb-18,10538,10618,10511,10545.5
16-Feb-18,10596,10613,10434,10452.3
19-Feb-18,10489,10489,10303,10378.4
20-Feb-18,10391,10429,10348,10360.4
21-Feb-18,10426,10426,10350,10397.45
22-Feb-18,10354,10398,10341,10382.7
23-Feb-18,10408,10499,10397,10491.05
26-Feb-18,10527,10593,10520,10582.6
27-Feb-18,10615,10632,10537,10554.3
28-Feb-18,10489,10536,10462,10492.85
1-Mar-18,10480,10526,10447,10458.35
5-Mar-18,10428,10429,10324,10358.85
6-Mar-18,10421,10441,10216,10249.25
7-Mar-18,10233,10243,10142,10154.2
8-Mar-18,10216,10270,10146,10242.65
9-Mar-18,10271,10297,10212,10226.85
12-Mar-18,10302,10434,10295,10421.4
13-Mar-18,10390,10479,10378,10426.85
14-Mar-18,10393,10420,10336,10410.9
15-Mar-18,10405,10420,10346,10360.15
16-Mar-18,10345,10346,10180,10195.15
19-Mar-18,10215,10225,10075,10094.25
20-Mar-18,10052,10156,10049,10124.35
21-Mar-18,10182,10227,10133,10155.25
22-Mar-18,10168,10208,10105,10114.75
23-Mar-18,9969,10028,9952,9998.05
26-Mar-18,9989,10144,9959,10130.65
27-Mar-18,10188,10208,10140,10184.15
28-Mar-18,10144,10158,10097,10113.7
2-Apr-18,10152,10220,10128,10211.8
3-Apr-18,10187,10255,10171,10245
4-Apr-18,10275,10280,10111,10128.4
5-Apr-18,10228,10332,10227,10325.15
6-Apr-18,10323,10350,10291,10331.6
9-Apr-18,10334,10398,10329,10379.35
10-Apr-18,10413,10425,10382,10402.25
11-Apr-18,10428,10428,10356,10417.15
12-Apr-18,10411,10470,10395,10458.65
13-Apr-18,10495,10520,10451,10480.6
16-Apr-18,10398,10540,10396,10528.35
17-Apr-18,10557,10560,10496,10548.7
18-Apr-18,10579,10594,10510,10526.2
19-Apr-18,10564,10572,10546,10565.3
20-Apr-18,10560,10582,10527,10564.05
23-Apr-18,10593,10638,10515,10584.7
24-Apr-18,10578,10637,10569,10614.35
25-Apr-18,10612,10613,10536,10570.55
26-Apr-18,10587,10628,10560,10617.8
27-Apr-18,10652,10720,10648,10692.3
30-Apr-18,10706,10759,10705,10739.35
2-May-18,10784,10785,10690,10718.05
3-May-18,10720,10721,10647,10679.65
4-May-18,10700,10700,10602,10618.25
7-May-18,10653,10726,10636,10715.5
8-May-18,10758,10759,10689,10717.8
9-May-18,10693,10766,10690,10741.7
10-May-18,10780,10786,10705,10716.55
11-May-18,10742,10812,10724,10806.5
14-May-18,10815,10835,10775,10806.6
15-May-18,10813,10929,10781,10801.85
16-May-18,10752,10790,10700,10741.1
17-May-18,10776,10777,10665,10682.7
18-May-18,10672,10675,10589,10596.4
21-May-18,10617,10622,10506,10516.7
22-May-18,10518,10559,10491,10536.7
23-May-18,10521,10534,10418,10430.35
24-May-18,10465,10535,10420,10513.85
25-May-18,10533,10628,10524,10605.15
28-May-18,10648,10710,10641,10688.65
29-May-18,10689,10717,10616,10633.3
30-May-18,10579,10649,10558,10614.35
31-May-18,10670,10764,10620,10736.15
1-Jun-18,10738,10765,10682,10696.2
4-Jun-18,10766,10770,10618,10628.5
5-Jun-18,10631,10633,10551,10593.15
6-Jun-18,10603,10698,10588,10684.65
7-Jun-18,10723,10818,10723,10768.35
8-Jun-18,10736,10779,10709,10767.65
11-Jun-18,10782,10851,10777,10786.95
12-Jun-18,10816,10857,10789,10842.85
13-Jun-18,10888,10893,10843,10856.7
14-Jun-18,10833,10834,10774,10808.05
15-Jun-18,10809,10834,10755,10817.7
18-Jun-18,10830,10830,10787,10799.85
19-Jun-18,10789,10789,10701,10710.45
20-Jun-18,10735,10782,10724,10772.05
21-Jun-18,10808,10810,10726,10741.1
22-Jun-18,10743,10837,10710,10821.85
25-Jun-18,10823,10831,10753,10762.45
26-Jun-18,10743,10805,10733,10769.15
27-Jun-18,10786,10786,10652,10671.4
28-Jun-18,10661,10674,10558,10589.1
29-Jun-18,10613,10723,10612,10714.3
2-Jul-18,10732,10736,10605,10657.3
3-Jul-18,10669,10713,10630,10699.9
4-Jul-18,10715,10777,10678,10769.9
5-Jul-18,10786,10786,10726,10749.75
6-Jul-18,10744,10816,10735,10772.65
9-Jul-18,10838,10860,10807,10852.9
10-Jul-18,10903,10957,10877,10947.25
11-Jul-18,10956,10977,10923,10948.3
12-Jul-18,11007,11078,11000,11023.2
13-Jul-18,11057,11071,11000,11018.9
16-Jul-18,11019,11020,10926,10936.85
17-Jul-18,10940,11019,10926,11008.05
18-Jul-18,11060,11076,10956,10980.45
19-Jul-18,11000,11007,10935,10957.1
20-Jul-18,10964,11030,10946,11010.2
23-Jul-18,11020,11093,11011,11084.75
24-Jul-18,11109,11143,11093,11134.3
25-Jul-18,11148,11157,11113,11132
26-Jul-18,11133,11186,11126,11167.3
27-Jul-18,11233,11283,11210,11278.35
30-Jul-18,11297,11328,11261,11319.55
31-Jul-18,11311,11366,11268,11356.5
1-Aug-18,11360,11391,11314,11346.2
2-Aug-18,11329,11329,11235,11244.7
3-Aug-18,11298,11368,11295,11360.8
6-Aug-18,11402,11428,11371,11387.1
7-Aug-18,11423,11429,11360,11389.45
8-Aug-18,11413,11460,11379,11450
9-Aug-18,11493,11495,11454,11470.7
10-Aug-18,11475,11479,11420,11429.5
13-Aug-18,11370,11406,11340,11355.75
14-Aug-18,11382,11452,11371,11435.1
16-Aug-18,11397,11450,11366,11385.05
17-Aug-18,11437,11486,11432,11470.75
20-Aug-18,11502,11565,11500,11551.75
21-Aug-18,11576,11582,11540,11570.9
23-Aug-18,11621,11621,11547,11582.75
24-Aug-18,11567,11605,11532,11557.1
27-Aug-18,11606,11701,11596,11691.95
28-Aug-18,11732,11760,11711,11738.5
29-Aug-18,11745,11753,11679,11691.9
30-Aug-18,11695,11699,11640,11676.8
31-Aug-18,11676,11728,11640,11680.5
3-Sep-18,11752,11752,11567,11582.35
4-Sep-18,11599,11603,11497,11520.3
5-Sep-18,11515,11543,11394,11476.95
6-Sep-18,11514,11562,11436,11536.9
7-Sep-18,11558,11603,11484,11589.1
10-Sep-18,11570,11573,11427,11438.1
11-Sep-18,11477,11479,11274,11287.5
12-Sep-18,11340,11381,11250,11369.9
14-Sep-18,11444,11523,11431,11515.2
17-Sep-18,11465,11465,11367,11377.75
18-Sep-18,11382,11411,11269,11278.9
19-Sep-18,11327,11332,11211,11234.35
21-Sep-18,11271,11347,10866,11143.1
24-Sep-18,11164,11170,10944,10967.4
25-Sep-18,10970,11081,10883,11067.45
26-Sep-18,11146,11146,10993,11053.8
27-Sep-18,11080,11089,10953,10977.55
28-Sep-18,11008,11034,10850,10930.45
1-Oct-18,10931,11036,10822,11008.3
3-Oct-18,10983,10989,10844,10858.25
4-Oct-18,10755,10755,10547,10599.25
5-Oct-18,10514,10541,10262,10316.45
8-Oct-18,10310,10398,10198,10348.05
9-Oct-18,10390,10398,10279,10301.05
10-Oct-18,10332,10482,10318,10460.1
11-Oct-18,10170,10336,10139,10234.65
12-Oct-18,10332,10492,10322,10472.5
15-Oct-18,10524,10526,10410,10512.5
16-Oct-18,10550,10605,10525,10584.75
17-Oct-18,10689,10710,10436,10453.05
19-Oct-18,10340,10380,10250,10303.55
22-Oct-18,10406,10409,10224,10245.25
23-Oct-18,10153,10222,10102,10146.8
24-Oct-18,10278,10291,10127,10224.75
25-Oct-18,10135,10167,10079,10124.9
26-Oct-18,10122,10129,10005,10030
29-Oct-18,10078,10275,10020,10250.85
30-Oct-18,10239,10285,10175,10198.4
31-Oct-18,10210,10396,10105,10386.6
1-Nov-18,10442,10442,10342,10380.45
2-Nov-18,10462,10607,10458,10553
5-Nov-18,10559,10559,10477,10524
6-Nov-18,10552,10600,10491,10530
7-Nov-18,10614,10616,10582,10598.4
9-Nov-18,10615,10620,10545,10585.2
12-Nov-18,10608,10646,10464,10482.2
13-Nov-18,10452,10596,10441,10582.5
14-Nov-18,10635,10652,10533,10576.3
15-Nov-18,10581,10647,10558,10616.7
16-Nov-18,10644,10695,10631,10682.2
19-Nov-18,10731,10775,10689,10763.4
20-Nov-18,10740,10741,10641,10656.2
21-Nov-18,10671,10671,10562,10600.05
22-Nov-18,10613,10646,10512,10526.75
26-Nov-18,10568,10638,10490,10628.6
27-Nov-18,10621,10695,10596,10685.6
28-Nov-18,10709,10758,10700,10728.85
29-Nov-18,10809,10883,10782,10858.7
30-Nov-18,10892,10922,10835,10876.75
3-Dec-18,10931,10941,10845,10883.75
4-Dec-18,10877,10891,10833,10869.5
5-Dec-18,10820,10821,10748,10782.9
6-Dec-18,10718,10723,10588,10601.15
7-Dec-18,10645,10705,10599,10693.7
10-Dec-18,10509,10559,10475,10488.45
11-Dec-18,10350,10567,10334,10549.15
12-Dec-18,10591,10752,10561,10737.6
13-Dec-18,10811,10839,10750,10791.55
14-Dec-18,10785,10816,10752,10805.45
17-Dec-18,10853,10900,10845,10888.35
18-Dec-18,10851,10915,10819,10908.7
19-Dec-18,10931,10985,10928,10967.3
20-Dec-18,10885,10963,10880,10951.7
21-Dec-18,10944,10964,10739,10754
24-Dec-18,10781,10782,10649,10663.5
26-Dec-18,10635,10748,10535,10729.85
27-Dec-18,10818,10834,10764,10779.8
28-Dec-18,10821,10894,10817,10859.9
31-Dec-18,10913,10924,10853,10862.55
1-Jan-19,10882,10924,10807,10910.1
2-Jan-19,10869,10895,10735,10792.5
3-Jan-19,10797,10814,10661,10672.25
4-Jan-19,10700,10741,10629,10727.35
7-Jan-19,10805,10836,10750,10771.8
8-Jan-19,10786,10818,10733,10802.15
9-Jan-19,10862,10870,10749,10855.15
10-Jan-19,10859,10859,10802,10821.6
11-Jan-19,10835,10850,10739,10794.95
14-Jan-19,10807,10808,10692,10737.6
15-Jan-19,10778,10897,10778,10886.8
16-Jan-19,10900,10928,10877,10890.3
17-Jan-19,10921,10931,10845,10905.2
18-Jan-19,10915,10928,10852,10906.95
21-Jan-19,10919,10987,10886,10961.85
22-Jan-19,10950,10950,10864,10922.75
23-Jan-19,10931,10945,10812,10831.5
24-Jan-19,10844,10867,10799,10849.8
25-Jan-19,10860,10932,10756,10780.55
28-Jan-19,10792,10804,10631,10661.55
29-Jan-19,10654,10690,10584,10652.2
30-Jan-19,10702,10710,10613,10651.8
31-Jan-19,10691,10838,10679,10830.95
1-Feb-19,10851,10983,10813,10893.65
4-Feb-19,10877,10928,10814,10912.25
5-Feb-19,10909,10957,10887,10934.35
6-Feb-19,10965,11073,10963,11062.45
7-Feb-19,11070,11118,11044,11069.4
8-Feb-19,11024,11041,10925,10943.6
11-Feb-19,10931,10931,10857,10888.8
12-Feb-19,10880,10911,10824,10831.4
13-Feb-19,10871,10892,10772,10793.65
14-Feb-19,10786,10793,10719,10746.05
15-Feb-19,10780,10786,10620,10724.4
18-Feb-19,10739,10760,10628,10640.95
19-Feb-19,10637,10723,10586,10604.35
20-Feb-19,10655,10753,10646,10735.45
21-Feb-19,10744,10809,10722,10789.85
22-Feb-19,10783,10802,10758,10791.65
25-Feb-19,10813,10887,10788,10880.1
26-Feb-19,10775,10889,10729,10835.3
27-Feb-19,10881,10940,10751,10806.65
28-Feb-19,10866,10866,10785,10792.5
1-Mar-19,10843,10878,10823,10863.5
5-Mar-19,10865,10995,10817,10987.45
6-Mar-19,11025,11062,10999,11053
7-Mar-19,11078,11089,11027,11058.2
8-Mar-19,11039,11049,11009,11035.4
11-Mar-19,11069,11181,11060,11168.05
12-Mar-19,11231,11320,11227,11301.2
13-Mar-19,11326,11352,11277,11341.7
14-Mar-19,11383,11383,11314,11343.25
15-Mar-19,11377,11487,11371,11426.85
18-Mar-19,11474,11530,11413,11462.2
19-Mar-19,11500,11544,11451,11532.4
20-Mar-19,11553,11556,11503,11521.05
22-Mar-19,11549,11573,11435,11456.9
25-Mar-19,11396,11396,11312,11354.25
26-Mar-19,11375,11497,11352,11483.25
27-Mar-19,11531,11546,11413,11445.05
28-Mar-19,11464,11589,11452,11570
29-Mar-19,11625,11630,11570,11623.9
1-Apr-19,11665,11738,11645,11669.15
2-Apr-19,11712,11729,11656,11713.2
3-Apr-19,11735,11761,11629,11643.95
4-Apr-19,11660,11663,11559,11598
5-Apr-19,11638,11690,11610,11665.95
8-Apr-19,11704,11710,11549,11604.5
9-Apr-19,11612,11684,11570,11671.95
10-Apr-19,11647,11680,11572,11584.3
11-Apr-19,11593,11607,11551,11596.7
12-Apr-19,11613,11657,11579,11643.45
15-Apr-19,11667,11705,11648,11690.35
16-Apr-19,11736,11811,11732,11787.15
18-Apr-19,11856,11856,11739,11752.8
22-Apr-19,11727,11727,11584,11594.45
23-Apr-19,11613,11646,11565,11575.95
24-Apr-19,11602,11741,11579,11726.15
25-Apr-19,11736,11797,11624,11641.8
26-Apr-19,11684,11763,11662,11754.65
30-Apr-19,11749,11756,11656,11748.15
2-May-19,11726,11789,11700,11724.75
3-May-19,11723,11771,11699,11712.25
6-May-19,11606,11633,11571,11598.25
7-May-19,11652,11657,11484,11497.9
8-May-19,11479,11479,11347,11359.45
9-May-19,11322,11358,11255,11301.8
10-May-19,11314,11346,11251,11278.9
13-May-19,11259,11300,11126,11148.2
14-May-19,11152,11295,11108,11222.05
15-May-19,11272,11287,11137,11157
16-May-19,11180,11282,11143,11257.1
17-May-19,11262,11426,11260,11407.15
20-May-19,11652,11845,11592,11828.25
21-May-19,11864,11884,11683,11709.1
22-May-19,11728,11785,11682,11737.9
23-May-19,11901,12041,11615,11657.05
24-May-19,11748,11859,11658,11844.1
27-May-19,11856,11957,11812,11924.75
28-May-19,11958,11959,11865,11928.75
29-May-19,11906,11932,11837,11861.1
30-May-19,11865,11969,11859,11945.9
31-May-19,12000,12039,11829,11922.8
3-Jun-19,11954,12103,11920,12088.55
4-Jun-19,12053,12095,12006,12021.65
6-Jun-19,12040,12040,11830,11843.75
7-Jun-19,11865,11898,11770,11870.65
10-Jun-19,11935,11975,11872,11922.7
11-Jun-19,11960,12000,11904,11965.6
12-Jun-19,11962,11962,11866,11906.2
13-Jun-19,11874,11931,11817,11914.05
14-Jun-19,11910,11912,11798,11823.3
17-Jun-19,11844,11844,11658,11672.15
18-Jun-19,11677,11727,11641,11691.5
19-Jun-19,11744,11803,11625,11691.45
20-Jun-19,11654,11844,11635,11831.75
21-Jun-19,11828,11828,11705,11724.1
24-Jun-19,11726,11754,11670,11699.65
25-Jun-19,11681,11814,11651,11796.45
26-Jun-19,11768,11872,11758,11847.55
27-Jun-19,11861,11911,11821,11841.55
28-Jun-19,11861,11872,11776,11788.85
1-Jul-19,11840,11885,11831,11865.6
2-Jul-19,11890,11917,11815,11910.3
3-Jul-19,11932,11945,11887,11916.75
4-Jul-19,11929,11969,11924,11946.75
5-Jul-19,11965,11982,11798,11811.15
8-Jul-19,11770,11772,11523,11558.6
9-Jul-19,11532,11583,11461,11555.9
10-Jul-19,11536,11594,11476,11498.9
11-Jul-19,11561,11599,11520,11582.9
12-Jul-19,11601,11640,11539,11552.5
15-Jul-19,11615,11618,11532,11588.35
16-Jul-19,11597,11670,11574,11662.6
17-Jul-19,11671,11707,11651,11687.5
18-Jul-19,11676,11677,11582,11596.9
19-Jul-19,11628,11640,11399,11419.25
22-Jul-19,11393,11398,11301,11346.2
23-Jul-19,11372,11398,11303,11331.05
24-Jul-19,11322,11360,11230,11271.3
25-Jul-19,11290,11361,11239,11252.15
26-Jul-19,11247,11308,11210,11284.3
29-Jul-19,11308,11311,11152,11189.2
30-Jul-19,11214,11267,11073,11085.4
31-Jul-19,11034,11145,10999,11118
1-Aug-19,11060,11077,10881,10980
2-Aug-19,10930,11080,10849,10997.35
5-Aug-19,10896,10896,10783,10862.6
6-Aug-19,10815,11019,10814,10948.25
7-Aug-19,10958,10976,10836,10855.5
8-Aug-19,10899,11058,10843,11032.45
9-Aug-19,11088,11181,11063,11109.65
13-Aug-19,11139,11146,10902,10925.85
14-Aug-19,11003,11078,10936,11029.4
16-Aug-19,11044,11069,10924,11047.8
19-Aug-19,11095,11147,11038,11053.9
20-Aug-19,11064,11076,10985,11017
21-Aug-19,11018,11034,10907,10918.7
22-Aug-19,10905,10908,10718,10741.35
23-Aug-19,10700,10863,10637,10829.35
26-Aug-19,11000,11070,10757,11057.85
27-Aug-19,11107,11142,11050,11105.35
28-Aug-19,11101,11130,10988,11046.1
29-Aug-19,10996,11021,10922,10948.3
30-Aug-19,10988,11043,10875,11023.25
3-Sep-19,10961,10968,10773,10797.9
4-Sep-19,10790,10859,10746,10844.65
5-Sep-19,10861,10920,10816,10847.9
6-Sep-19,10884,10957,10867,10946.2
9-Sep-19,10937,11029,10890,11003.05
11-Sep-19,11029,11055,11012,11035.7
12-Sep-19,11058,11082,10965,10982.8
13-Sep-19,10987,11084,10946,11075.9
16-Sep-19,10995,11053,10968,11003.5
17-Sep-19,11000,11000,10797,10817.6
18-Sep-19,10873,10885,10805,10840.65
19-Sep-19,10845,10845,10670,10704.8
20-Sep-19,10747,11382,10691,11274.2
23-Sep-19,11543,11695,11471,11600.2
24-Sep-19,11591,11655,11539,11588.2
25-Sep-19,11565,11565,11416,11440.2
26-Sep-19,11470,11611,11466,11571.2
27-Sep-19,11556,11594,11500,11512.4
30-Sep-19,11491,11508,11391,11474.45
1-Oct-19,11515,11554,11248,11359.9
3-Oct-19,11322,11370,11257,11314
4-Oct-19,11388,11400,11158,11174.75
7-Oct-19,11196,11234,11113,11126.4
9-Oct-19,11153,11322,11090,11313.3
10-Oct-19,11281,11293,11209,11234.55
11-Oct-19,11258,11363,11189,11305.05
14-Oct-19,11336,11420,11290,11341.15
15-Oct-19,11361,11462,11342,11428.3
16-Oct-19,11465,11481,11411,11464
17-Oct-19,11466,11599,11440,11586.35
18-Oct-19,11580,11685,11553,11661.85
22-Oct-19,11657,11714,11574,11588.35
23-Oct-19,11596,11652,11554,11604.1
24-Oct-19,11662,11680,11535,11582.6
25-Oct-19,11646,11647,11491,11583.9
27-Oct-19,11662,11672,11605,11627.15
29-Oct-19,11644,11809,11627,11786.85
30-Oct-19,11884,11884,11784,11844.1
31-Oct-19,11890,11945,11855,11877.45
1-Nov-19,11887,11918,11843,11890.6
4-Nov-19,11929,11989,11905,11941.3
5-Nov-19,11975,11979,11862,11917.2
6-Nov-19,11912,12003,11850,11966.05
7-Nov-19,12021,12021,11947,12012.05
8-Nov-19,11987,12034,11889,11908.15
11-Nov-19,11879,11933,11854,11913.45
13-Nov-19,11908,11947,11823,11840.45
14-Nov-19,11859,11896,11803,11872.1
15-Nov-19,11904,11974,11879,11895.45
18-Nov-19,11915,11946,11868,11884.5
19-Nov-19,11919,11959,11882,11940.1
20-Nov-19,12005,12039,11966,11999.1
21-Nov-19,12026,12028,11957,11968.4
22-Nov-19,11967,11968,11884,11914.4
25-Nov-19,11922,12085,11920,12073.75
26-Nov-19,12110,12132,12006,12037.7
27-Nov-19,12069,12115,12055,12100.7
28-Nov-19,12132,12159,12100,12151.15
29-Nov-19,12146,12147,12017,12056.05
2-Dec-19,12137,12137,12024,12048.2
3-Dec-19,12068,12069,11956,11994.2
4-Dec-19,11970,12055,11935,12043.2
5-Dec-19,12071,12081,11999,12018.4
6-Dec-19,12047,12057,11889,11921.5
9-Dec-19,11939,11982,11888,11937.5
10-Dec-19,11951,11953,11845,11856.8
11-Dec-19,11867,11923,11832,11910.15
12-Dec-19,11944,12006,11934,11971.8
13-Dec-19,12026,12099,12024,12086.7
16-Dec-19,12131,12135,12046,12053.95
17-Dec-19,12082,12183,12070,12165
18-Dec-19,12197,12238,12163,12221.65
19-Dec-19,12223,12268,12191,12259.7
20-Dec-19,12266,12294,12253,12271.8
23-Dec-19,12235,12287,12213,12262.75
24-Dec-19,12269,12284,12202,12214.55
26-Dec-19,12212,12222,12119,12126.55
27-Dec-19,12173,12258,12158,12245.8
30-Dec-19,12275,12286,12214,12255.85
31-Dec-19,12247,12247,12152,12168.45
1-Jan-20,12202,12222,12165,12182.5
2-Jan-20,12199,12290,12195,12282.2
3-Jan-20,12261,12266,12191,12226.65
6-Jan-20,12171,12179,11974,11993.05
7-Jan-20,12079,12152,12005,12052.95
8-Jan-20,11939,12045,11930,12025.35
9-Jan-20,12153,12224,12133,12215.9
10-Jan-20,12271,12311,12213,12256.8
13-Jan-20,12297,12338,12286,12329.55
14-Jan-20,12333,12374,12309,12362.3
15-Jan-20,12349,12355,12279,12343.3
16-Jan-20,12347,12389,12316,12355.5
17-Jan-20,12328,12385,12321,12352.35
20-Jan-20,12431,12431,12217,12224.55
21-Jan-20,12195,12230,12162,12169.85
22-Jan-20,12218,12225,12088,12106.9
23-Jan-20,12124,12189,12094,12180.35
24-Jan-20,12175,12272,12150,12248.25
27-Jan-20,12197,12217,12107,12119
28-Jan-20,12148,12164,12025,12055.8
29-Jan-20,12115,12170,12104,12129.5
30-Jan-20,12148,12150,12011,12035.8
31-Jan-20,12100,12104,11946,11962.1
1-Feb-20,11939,12017,11633,11661.85
3-Feb-20,11627,11750,11615,11707.9
4-Feb-20,11786,11986,11783,11979.65
5-Feb-20,12006,12098,11953,12089.15
6-Feb-20,12120,12161,12085,12137.95
7-Feb-20,12151,12155,12074,12098.35
10-Feb-20,12102,12104,11991,12031.5
11-Feb-20,12108,12172,12099,12107.9
12-Feb-20,12151,12232,12144,12201.2
13-Feb-20,12220,12226,12140,12174.65
14-Feb-20,12190,12247,12091,12113.45
17-Feb-20,12132,12160,12037,12045.8
18-Feb-20,12028,12031,11908,11992.5
19-Feb-20,12091,12135,12042,12125.9
20-Feb-20,12119,12152,12071,12080.85
24-Feb-20,12013,12013,11813,11829.4
25-Feb-20,11878,11883,11780,11797.9
26-Feb-20,11739,11783,11640,11678.5
27-Feb-20,11661,11664,11537,11633.3
28-Feb-20,11382,11385,11175,11201.75
2-Mar-20,11387,11433,11036,11132.75
3-Mar-20,11218,11342,11153,11303.3
4-Mar-20,11351,11357,11082,11251
5-Mar-20,11306,11390,11245,11269
6-Mar-20,10943,11035,10827,10989.45
9-Mar-20,10742,10752,10294,10451.45
